agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29
0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568873,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877,0.9235318671568877
1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965958,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965958,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956,1.0203020771965956
1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871904,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871904,1.2886908247871907,1.2886908247871904,1.2886908247871907,1.2886908247871904,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871907,1.2886908247871904,1.2886908247871907
1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055447,1.2865822106055445,1.2865822106055445,1.2865822106055442,1.2865822106055442,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055447,1.2865822106055445,1.2865822106055447,1.2865822106055442,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055445,1.2865822106055442,1.2865822106055445,1.2865822106055445,1.2865822106055445
1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854,1.2844588204890854
1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844,1.5188431383631844
1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970581,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586,1.1136058808970586
1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219713,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219722,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717,1.3673330436219717
1.1135496698480385,1.1135496698480385,1.1135496698480383,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480383,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385,1.1135496698480385
1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196,1.2783757462795196
