agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29
-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,-3.8808755876433123,124.60626252056846,-3.8808755876433123,-3.8808755876433123
-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,56.66403332733828,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,-3.788381999654881,58.94681982212938,-3.788381999654881,-3.788381999654881
-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,56.751683220302354,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,-3.7572861563579045,61.939967567198664,-3.7572861563579045,-3.7572861563579045
-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,26.000465066097487,33.31607889619522,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,24.96194444633624,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,-3.4640221159047293,24.658610458308562,-3.4640221159047293,-3.4640221159047293
-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,17.108560504829867,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,15.100316214452922,12.872802169050267,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,-3.118040010555861,16.819908311443747,15.544130401781212,-3.118040010555861,-3.118040010555861,-3.118040010555861,19.028442226104332,-3.118040010555861,-3.118040010555861
-2.6017538542543983,13.79451980178208,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,8.802901224925028,-2.6017538542543983,10.431781658073412,-2.6017538542543983,-2.6017538542543983,6.947908699022475,-2.6017538542543983,8.010849448446297,6.372316815048988,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,6.697000552844435,7.17441943448648,-2.6017538542543983,-2.6017538542543983,-2.6017538542543983,12.479059409829837,5.244859338887122,-2.6017538542543983
-2.381583213712799,3.8557637169861274,6.790182278462051,-2.381583213712799,-2.381583213712799,-2.381583213712799,-2.381583213712799,-2.381583213712799,6.763031146005247,-2.381583213712799,10.092262940291729,7.999095387579221,-2.381583213712799,7.560408479278372,-2.381583213712799,6.160402524574984,3.8557637169861274,-2.381583213712799,-2.381583213712799,-2.381583213712799,-2.381583213712799,-2.381583213712799,7.299131203104384,8.07219278929764,-2.381583213712799,-2.381583213712799,-2.381583213712799,-2.381583213712799,7.076039163474486,-2.381583213712799
6.689114536267709,10.63714227826109,5.3061594251769435,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,1.3317795931500258,-1.9016995476423078,5.926516950579813,4.776278791576917,-1.9016995476423078,3.917825770070097,-1.9016995476423078,4.4439336877215485,3.1923079485551553,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,4.732454759514255,6.701050729347062,-1.9016995476423078,-1.9016995476423078,-1.9016995476423078,7.353011315997868,3.3212820399284646,1.3317795931500258
0.017033112702442788,9.517237356035762,5.178488322633898,-1.3563648574721145,0.017033112702442788,-1.3563648574721145,0.8319814397315701,-1.3563648574721145,0.5870402458000601,-1.3563648574721145,5.698851260286046,2.2895966157880316,-1.3563648574721145,4.114643622037019,4.607707796948864,3.208963635807942,0.8319814397315701,-1.3563648574721145,-1.3563648574721145,-1.3563648574721145,-1.3563648574721145,-1.3563648574721145,3.304675441723637,7.13303995918234,-1.3563648574721145,-1.3563648574721145,-1.3563648574721145,10.022821142448796,0.017033112702442788,0.5870402458000601
5.092068134685415,13.086650317091156,3.222440387716719,-1.628185013826754,0.5524383527885428,-1.628185013826754,0.29841440377545203,-1.628185013826754,0.5274701571317221,-1.628185013826754,-1.628185013826754,3.719293097275503,-1.628185013826754,5.283286779647829,3.8583595696114505,3.640342430734212,0.29841440377545203,-1.628185013826754,-1.628185013826754,-1.628185013826754,-1.628185013826754,-1.628185013826754,3.3554175668890505,6.762760911442112,-1.628185013826754,-1.628185013826754,-1.628185013826754,7.549860284090829,0.5524383527885428,0.5274701571317221
4.833257458011635,12.075774581857052,1.9010023468609727,-1.3463749607235969,0.207893076847829,-1.3463749607235969,0.02450270004139546,-1.3463749607235969,-0.05821652089111412,-1.3463749607235969,3.508826247318834,4.366484974278836,-1.3463749607235969,4.3095681290173715,3.093749170937654,2.6498677968541484,0.02450270004139546,-1.3463749607235969,-1.3463749607235969,-1.3463749607235969,-1.3463749607235969,-1.3463749607235969,1.6300121620308587,5.448366712726983,-1.3463749607235969,-1.3463749607235969,2.100023367925533,7.06134759225455,0.207893076847829,-0.05821652089111412
7.381257432570837,4.458291659567875,3.2768904724792294,-1.3655223051292622,0.020888523768962636,-1.3655223051292622,3.0137121433267318,-1.3655223051292622,0.15883491260501306,-1.3655223051292622,7.172159414929359,0.6463537900510123,-1.3655223051292622,4.982200698298346,4.983687445418349,3.663861568232345,4.458291659567875,-1.3655223051292622,-1.3655223051292622,-1.3655223051292622,-1.3655223051292622,-1.3655223051292622,3.2981006725294977,4.5711482700156,-1.3655223051292622,-1.3655223051292622,1.966309181889287,0.6463537900510123,0.020888523768962636,0.15883491260501306
0.2787089610344248,9.653304722294376,3.938626755267369,-1.3164019963660347,0.012222026953867343,-1.3164019963660347,2.6120081188511852,-1.3164019963660347,2.168844825826555,5.708651096225545,4.109670416183768,0.2787089610344248,-1.3164019963660347,5.688054142250804,0.2844649814907071,2.320917395176018,1.4856230943477289,-1.3164019963660347,-1.3164019963660347,-1.3164019963660347,-1.3164019963660347,-1.3164019963660347,3.0598313941907684,-1.3164019963660347,-1.3164019963660347,-1.3164019963660347,3.4157130457192015,5.513992539192405,0.012222026953867343,0.2844649814907071
5.432712843635202,8.321446002459956,3.917357066533323,-1.0926641688739678,0.20579926267319817,-1.0926641688739678,2.7464821714333665,-1.0926641688739678,0.21024019112925077,4.466580363465544,5.460764872776029,2.9328531232863275,-1.0926641688739678,3.1011463990096093,2.3664507754048785,0.4445251407913384,1.7474486453142777,-1.0926641688739678,-1.0926641688739678,-1.0926641688739678,-1.0926641688739678,-1.0926641688739678,2.263333309158438,2.07606295515345,-1.0926641688739678,-1.0926641688739678,2.519413261274292,5.701556725953101,0.20579926267319817,0.21024019112925077
1.0575611123159696,9.488771507167213,2.2818716524708003,-1.312541574621516,-0.13279815532087758,-1.312541574621516,3.2283208111105375,-1.312541574621516,-1.312541574621516,5.340567937480531,5.303762957826963,0.35118145430301184,0.07864936564974806,2.3362064006031384,3.7234545726333987,2.571580122024276,0.07864936564974806,-1.312541574621516,1.0575611123159696,-1.312541574621516,-1.312541574621516,-1.312541574621516,3.122882580347116,1.0575611123159696,-1.312541574621516,0.35118145430301184,1.92993257325523,6.971777182283527,-0.13279815532087758,-1.312541574621516
-1.0104630301181055,4.381316449661665,2.826593070396788,-1.0104630301181055,-0.0326258824422227,-1.0104630301181055,-1.0104630301181055,-1.0104630301181055,0.05835051478089018,2.0078897337619295,6.147142745566048,0.5974003876143782,2.074470450975292,3.643191088817296,0.1382413199129688,0.7758510912844667,4.381316449661665,-1.0104630301181055,0.05835051478089018,-1.0104630301181055,-1.0104630301181055,-1.0104630301181055,3.083544053320656,3.7940374193363064,-1.0104630301181055,0.5974003876143782,11.828181499181301,7.1735530229654705,-0.0326258824422227,0.1382413199129688
