agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29
0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,2.235556294349489,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,1.074927007409321,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874,0.40660347121859874
-3.5578136408808194,-3.5578136408808194,0.565228812607403,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,0.565228812607403,32.07025174574224,-3.5578136408808194,29.533310120791906,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,30.64677234592124,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194,-3.5578136408808194
0.40471909840301107,0.40471909840301107,1.1935742905001991,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,1.1935742905001991,2.062879426143107,0.40471909840301107,1.7746937658765296,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,2.3634712539981955,0.40471909840301107,2.331830719433185,0.40471909840301107,2.1901125759407383,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107,0.40471909840301107
-2.96042643925263,-2.96042643925263,0.9036592255922321,-2.96042643925263,0.722515294168433,-2.96042643925263,-2.96042643925263,-2.96042643925263,0.9036592255922321,14.783050308837968,-2.96042643925263,12.772289301679507,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,11.930549675311227,0.722515294168433,15.006445659655384,-2.96042643925263,14.792936555948529,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263,-2.96042643925263
0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346856,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.713378331634686,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858,0.7133783316346858
0.049567344759647664,5.375786546642964,0.3388300595614933,0.049567344759647664,1.8660578482467816,0.049567344759647664,0.049567344759647664,0.049567344759647664,0.3388300595614933,0.31013807502263235,0.049567344759647664,1.9276072452990585,0.049567344759647664,1.8660578482467816,0.3388300595614933,0.7127760381587235,1.7404598880498336,1.4702415598568253,1.963992414774543,0.049567344759647664,0.9179239759310054,0.049567344759647664,0.049567344759647664,0.049567344759647664,0.049567344759647664,0.049567344759647664,0.049567344759647664,3.4745913753216735,0.049567344759647664,0.049567344759647664
0.661160393227261,0.6611603932272612,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261,0.661160393227261
0.23821357528060816,1.7198659773290275,0.24544529534057874,0.23821357528060816,2.1361136507646434,0.23821357528060816,0.23821357528060816,1.7198659773290275,0.24544529534057874,1.779660433623369,0.23821357528060816,0.36668919687888124,0.23821357528060816,-0.043851097990789345,0.24544529534057874,0.3060483263687541,2.074686558372971,1.0796970887211461,0.7323747428993652,0.23821357528060816,2.0239338839377856,0.23821357528060816,0.23821357528060816,1.0796970887211461,0.23821357528060816,0.23821357528060816,0.23821357528060816,0.2648815887015271,0.23821357528060816,0.23821357528060816
0.04723577884942563,1.9246627776196767,0.12336016331120399,0.04723577884942563,2.093463646964393,0.04723577884942563,0.04723577884942563,1.9246627776196767,0.267816111172768,1.795599301411048,0.04723577884942563,0.6762648129535724,0.04723577884942563,2.093463646964393,0.12336016331120399,0.04723577884942563,2.9553159261208135,0.4525865462989265,0.4525865462989265,0.04723577884942563,0.3632050645197701,0.04723577884942563,0.04723577884942563,0.04723577884942563,0.3632050645197701,0.04723577884942563,0.04723577884942563,1.4817022243479099,0.04723577884942563,0.04723577884942563
0.05497133784911666,2.0012685083489647,0.08779768318860437,0.05497133784911666,2.0829395623657514,0.05497133784911666,0.05497133784911666,2.0012685083489647,0.08779768318860437,1.4085987108397795,0.05497133784911666,1.2922852390648703,0.05497133784911666,3.7629431696537607,0.08779768318860437,1.4085987108397795,1.6295075815658064,1.6128234839501012,5.335441171551238,0.05497133784911666,-0.31320409931999693,0.05497133784911666,0.05497133784911666,0.05497133784911666,0.05497133784911666,0.05497133784911666,0.05497133784911666,0.7485554887305375,0.05497133784911666,0.05497133784911666
