agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29
0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,1.3130663433032466,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665,0.3242776078561665
0.32756894738427506,1.8316328567231293,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,0.32756894738427506,1.106404295714965,0.32756894738427506,0.32756894738427506,0.32756894738427506,1.106404295714965,0.32756894738427506
0.3361528695051235,0.45604434586647935,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,1.540251015993138,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,1.126422364560535,0.3361528695051235,0.3361528695051235,0.3361528695051235,0.3361528695051235,2.165175225842225,0.3361528695051235,0.3361528695051235,0.3361528695051235,-1.2870168994645155,1.0509891167502248
0.2427009082059108,3.689966763197899,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.2427009082059108,3.4688883846685803,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.3866796126537999,0.2427009082059108,0.5386688972208704,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.8097802895222228,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.5386688972208704,0.2427009082059108,0.2427009082059108,0.2427009082059108,0.5386688972208704,0.8097802895222228
-0.44920821642649145,4.3837396654434295,2.2366853306300443,0.2192700396735117,-0.44920821642649145,0.2192700396735117,0.2192700396735117,3.225550074615877,1.3685295925283514,1.3685295925283514,0.2192700396735117,8.068982741254235,0.2192700396735117,0.7371193884465232,0.2192700396735117,0.2192700396735117,0.2192700396735117,0.2192700396735117,0.2192700396735117,-3.190912310412806,0.2192700396735117,10.65840049416538,0.2192700396735117,0.2192700396735117,0.7371193884465232,0.2192700396735117,0.2192700396735117,0.2192700396735117,0.7371193884465232,1.0623466165177426
0.13787830255895622,4.861962690821173,0.7031628780030055,0.13787830255895622,0.13787830255895622,0.4346045040607364,0.13787830255895622,2.7219631253026444,2.1286841068305247,2.1286841068305247,0.13787830255895622,5.435052108297652,0.13787830255895622,0.4346045040607364,0.13787830255895622,0.13787830255895622,0.13787830255895622,0.13787830255895622,0.13787830255895622,0.7031628780030055,0.13787830255895622,7.20418883442227,0.13787830255895622,0.13787830255895622,5.338057663346948,0.13787830255895622,0.13787830255895622,0.13787830255895622,0.4346045040607364,0.457337041060909
0.06441098479118697,3.262633025493064,1.646195240633727,0.06441098479118697,0.06441098479118697,0.39414953082316284,1.646195240633727,1.789871867397336,1.7027483301197355,1.7027483301197355,0.06441098479118697,7.213115009095728,0.06441098479118697,0.39414953082316284,0.06441098479118697,0.06441098479118697,0.06441098479118697,0.06441098479118697,0.06441098479118697,1.1090608913328104,0.5152142568397191,7.79147527165962,0.06441098479118697,8.842607223119792,1.5233329614289222,0.06441098479118697,0.06441098479118697,0.06441098479118697,0.39414953082316284,0.6845941809395236
0.09313996081030242,2.588956252494324,0.5677304860559867,0.09313996081030242,0.09313996081030242,0.24848114127993084,0.5677304860559867,2.0399706732571627,1.7736256018729792,1.049412710663396,0.09313996081030242,4.009500560114639,0.09313996081030242,0.24848114127993084,0.09313996081030242,0.24848114127993084,0.09313996081030242,0.09313996081030242,0.09313996081030242,-0.05485663980271467,2.6288858415088137,0.09313996081030242,6.254884787841306,8.392901127077987,4.940017278381195,0.09313996081030242,4.009500560114639,0.09313996081030242,2.423954682560882,1.049412710663396
0.7732978523002934,2.6694297768625344,1.1235233841564063,0.10767489700378535,0.10767489700378535,0.058816075962351694,0.7890142395591178,0.4590490600329358,0.7732978523002934,0.7732978523002934,0.10767489700378535,6.6863451217938845,0.10767489700378535,0.058816075962351694,0.10767489700378535,0.058816075962351694,0.10767489700378535,0.10767489700378535,0.10767489700378535,0.31630212641525296,2.56952660925225,8.77451372476918,5.6136876534831055,0.04730245674890865,4.773463187380506,0.4590490600329358,0.7890142395591178,0.10767489700378535,2.559016835232393,0.31630212641525296
3.116893545249915,3.63606818251982,0.6450194655489754,0.11524976732467765,0.11524976732467765,0.11524976732467765,0.26638480272875564,1.4050375805023854,1.117955599512994,1.117955599512994,0.11524976732467765,3.8096780652076188,0.11524976732467765,0.3261387658311097,0.11524976732467765,0.6450194655489754,4.756450147197623,0.11524976732467765,0.11524976732467765,0.564317494165907,-0.4124779475713338,7.507885293893023,3.116893545249915,8.675420900498123,5.554847758540067,1.4050375805023854,6.644503846005673,0.564317494165907,1.6054385181556128,0.26638480272875564
